rgb_path,annotations_path,type,accident_time,accident_frame,center_x,center_y,x1,y1,x2,y2,map,weather,camera_position,no_frames,duration,height,width,annotations_start_offset
videos/sideswipe/Town06_sideswipe_clear_00_aug2.mp4,video_annotations/Town06_sideswipe_clear_00.json.gz,sideswipe,15.7,314,0.3484375,0.3087962962962963,0.3286458333333333,0.2675925925925926,0.3682291666666666,0.35,Town06,clear,0,385,19.25,1080,1920,60
videos/sideswipe/Town06_sideswipe_clear_02_aug2.mp4,video_annotations/Town06_sideswipe_clear_02.json.gz,sideswipe,4.0,80,0.4403645833333333,0.5351851851851852,0.4177083333333333,0.4833333333333333,0.4630208333333333,0.587037037037037,Town06,clear,2,126,6.3,1080,1920,296
videos/sideswipe/Town06_sideswipe_clear_04_aug2.mp4,video_annotations/Town06_sideswipe_clear_04.json.gz,sideswipe,9.75,195,0.3463541666666667,0.7393518518518518,0.290625,0.6611111111111111,0.4020833333333333,0.8175925925925925,Town06,clear,4,279,13.95,1080,1920,171
videos/sideswipe/Town06_sideswipe_clear_09_aug2.mp4,video_annotations/Town06_sideswipe_clear_09.json.gz,sideswipe,12.95,259,0.6359375,0.5467592592592593,0.6109375,0.4944444444444444,0.6609375,0.5990740740740741,Town06,clear,9,345,17.25,1080,1920,106
videos/sideswipe/Town06_sideswipe_clear_13_aug2.mp4,video_annotations/Town06_sideswipe_clear_13.json.gz,sideswipe,12.25,245,0.52890625,0.4615740740740741,0.5072916666666667,0.4231481481481481,0.5505208333333333,0.5,Town06,clear,13,308,15.4,1080,1920,136
videos/sideswipe/Town06_sideswipe_clear_15_aug2.mp4,video_annotations/Town06_sideswipe_clear_15.json.gz,sideswipe,13.35,267,0.3369791666666666,0.3907407407407407,0.3140625,0.3490740740740741,0.3598958333333333,0.4324074074074074,Town06,clear,15,327,16.35,1080,1920,106
videos/sideswipe/Town06_sideswipe_clear_19_aug2.mp4,video_annotations/Town06_sideswipe_clear_19.json.gz,sideswipe,10.1,202,0.3315104166666666,0.5435185185185185,0.2817708333333333,0.5018518518518519,0.38125,0.5851851851851851,Town06,clear,19,281,14.05,1080,1920,175
videos/sideswipe/Town06_sideswipe_clear_22_aug2.mp4,video_annotations/Town06_sideswipe_clear_22.json.gz,sideswipe,9.85,197,0.6229166666666667,0.7601851851851852,0.590625,0.6712962962962963,0.6552083333333333,0.8490740740740741,Town06,clear,22,265,13.25,1080,1920,178
videos/sideswipe/Town06_sideswipe_clear_25_aug2.mp4,video_annotations/Town06_sideswipe_clear_25.json.gz,sideswipe,13.45,269,0.6846354166666667,0.6578703703703703,0.6364583333333333,0.5879629629629629,0.7328125,0.7277777777777777,Town06,clear,25,347,17.35,1080,1920,119
videos/sideswipe/Town06_sideswipe_clear_30_aug2.mp4,video_annotations/Town06_sideswipe_clear_30.json.gz,sideswipe,15.15,303,0.540625,0.3282407407407407,0.5192708333333333,0.3037037037037037,0.5619791666666667,0.3527777777777778,Town06,clear,30,357,17.85,1080,1920,69
videos/sideswipe/Town06_sideswipe_clear_32_aug2.mp4,video_annotations/Town06_sideswipe_clear_32.json.gz,sideswipe,11.4,228,0.2924479166666666,0.6319444444444444,0.2729166666666666,0.5962962962962963,0.3119791666666666,0.6675925925925926,Town06,clear,32,288,14.4,1080,1920,145
videos/sideswipe/Town06_sideswipe_clear_34_aug2.mp4,video_annotations/Town06_sideswipe_clear_34.json.gz,sideswipe,12.5,250,0.43671875,0.7703703703703704,0.4010416666666667,0.7240740740740741,0.4723958333333333,0.8166666666666667,Town06,clear,34,311,15.55,1080,1920,122
videos/sideswipe/Town06_sideswipe_clear_36_aug2.mp4,video_annotations/Town06_sideswipe_clear_36.json.gz,sideswipe,15.8,316,0.3877604166666666,0.4578703703703703,0.3463541666666667,0.4111111111111111,0.4291666666666666,0.5046296296296297,Town06,clear,36,368,18.4,1080,1920,74
videos/sideswipe/Town06_sideswipe_clear_38_aug2.mp4,video_annotations/Town06_sideswipe_clear_38.json.gz,sideswipe,10.25,205,0.6697916666666667,0.7583333333333333,0.646875,0.6796296296296296,0.6927083333333334,0.837037037037037,Town06,clear,38,272,13.6,1080,1920,176
videos/sideswipe/Town06_sideswipe_clear_41_aug2.mp4,video_annotations/Town06_sideswipe_clear_41.json.gz,sideswipe,10.85,217,0.6018229166666667,0.3236111111111111,0.5760416666666667,0.3037037037037037,0.6276041666666666,0.3435185185185185,Town06,clear,41,271,13.55,1080,1920,159
videos/sideswipe/Town06_sideswipe_clear_44_aug2.mp4,video_annotations/Town06_sideswipe_clear_44.json.gz,sideswipe,8.35,167,0.3361979166666666,0.1643518518518518,0.3171875,0.1435185185185185,0.3552083333333333,0.1851851851851851,Town06,clear,44,238,11.9,1080,1920,201
videos/sideswipe/Town06_sideswipe_clear_46_aug2.mp4,video_annotations/Town06_sideswipe_clear_46.json.gz,sideswipe,16.15,323,0.3919270833333333,0.6458333333333334,0.3338541666666667,0.6,0.45,0.6916666666666667,Town06,clear,46,376,18.8,1080,1920,50
videos/sideswipe/Town06_sideswipe_night_02_aug2.mp4,video_annotations/Town06_sideswipe_night_02.json.gz,sideswipe,15.6,312,0.4169270833333333,0.5847222222222223,0.3984375,0.5333333333333333,0.4354166666666667,0.6361111111111111,Town06,night,2,517,25.85,1080,1920,64
videos/sideswipe/Town06_sideswipe_night_04_aug2.mp4,video_annotations/Town06_sideswipe_night_04.json.gz,sideswipe,16.25,325,0.3171875,0.7097222222222223,0.2744791666666666,0.6555555555555556,0.3598958333333333,0.7638888888888888,Town06,night,4,540,27.0,1080,1920,58
videos/sideswipe/Town06_sideswipe_night_08_aug2.mp4,video_annotations/Town06_sideswipe_night_08.json.gz,sideswipe,10.0,200,0.5856770833333333,0.5101851851851852,0.5651041666666666,0.4472222222222222,0.60625,0.5731481481481482,Town06,night,8,324,16.2,1080,1920,175
videos/sideswipe/Town06_sideswipe_night_10_aug2.mp4,video_annotations/Town06_sideswipe_night_10.json.gz,sideswipe,8.2,164,0.6604166666666667,0.6111111111111112,0.6192708333333333,0.5666666666666667,0.7015625,0.6555555555555556,Town06,night,10,403,20.15,1080,1920,207
videos/sideswipe/Town06_sideswipe_night_12_aug2.mp4,video_annotations/Town06_sideswipe_night_12.json.gz,sideswipe,16.8,336,0.5200520833333333,0.0856481481481481,0.4973958333333333,0.0333333333333333,0.5427083333333333,0.1379629629629629,Town06,night,12,529,26.45,1080,1920,50
videos/sideswipe/Town06_sideswipe_night_15_aug2.mp4,video_annotations/Town06_sideswipe_night_15.json.gz,sideswipe,14.6,292,0.3403645833333333,0.3828703703703703,0.31875,0.3537037037037037,0.3619791666666667,0.412037037037037,Town06,night,15,499,24.95,1080,1920,81
videos/sideswipe/Town06_sideswipe_night_18_aug2.mp4,video_annotations/Town06_sideswipe_night_18.json.gz,sideswipe,9.25,185,0.4138020833333333,0.2796296296296296,0.3848958333333333,0.2194444444444444,0.4427083333333333,0.3398148148148148,Town06,night,18,378,18.9,1080,1920,196
videos/sideswipe/Town06_sideswipe_night_21_aug2.mp4,video_annotations/Town06_sideswipe_night_21.json.gz,sideswipe,13.7,274,0.5247395833333334,0.6912037037037037,0.4828125,0.6509259259259259,0.5666666666666667,0.7314814814814815,Town06,night,21,384,19.2,1080,1920,100
videos/sideswipe/Town06_sideswipe_night_23_aug2.mp4,video_annotations/Town06_sideswipe_night_23.json.gz,sideswipe,14.25,285,0.58984375,0.6097222222222223,0.56875,0.5398148148148149,0.6109375,0.6796296296296296,Town06,night,23,344,17.2,1080,1920,87
videos/sideswipe/Town06_sideswipe_night_27_aug2.mp4,video_annotations/Town06_sideswipe_night_27.json.gz,sideswipe,13.8,276,0.7078125,0.2106481481481481,0.675,0.1768518518518518,0.740625,0.2444444444444444,Town06,night,27,445,22.25,1080,1920,91
videos/sideswipe/Town06_sideswipe_night_29_aug2.mp4,video_annotations/Town06_sideswipe_night_29.json.gz,sideswipe,13.2,264,0.4385416666666666,0.1273148148148148,0.4114583333333333,0.0925925925925925,0.465625,0.162037037037037,Town06,night,29,383,19.15,1080,1920,112
videos/sideswipe/Town06_sideswipe_night_31_aug2.mp4,video_annotations/Town06_sideswipe_night_31.json.gz,sideswipe,15.45,309,0.5083333333333333,0.1972222222222222,0.4901041666666667,0.1712962962962963,0.5265625,0.2231481481481481,Town06,night,31,473,23.65,1080,1920,60
videos/sideswipe/Town06_sideswipe_night_34_aug2.mp4,video_annotations/Town06_sideswipe_night_34.json.gz,sideswipe,15.3,306,0.4518229166666667,0.7287037037037037,0.4145833333333333,0.6916666666666667,0.4890625,0.7657407407407407,Town06,night,34,437,21.85,1080,1920,70
videos/sideswipe/Town06_sideswipe_night_37_aug2.mp4,video_annotations/Town06_sideswipe_night_37.json.gz,sideswipe,13.55,271,0.4549479166666667,0.4810185185185185,0.4286458333333333,0.4388888888888889,0.48125,0.5231481481481481,Town06,night,37,436,21.8,1080,1920,104
videos/sideswipe/Town06_sideswipe_night_44_aug2.mp4,video_annotations/Town06_sideswipe_night_44.json.gz,sideswipe,12.5,250,0.2979166666666666,0.2208333333333333,0.2755208333333333,0.2,0.3203125,0.2416666666666666,Town06,night,44,367,18.35,1080,1920,128
videos/sideswipe/Town06_sideswipe_night_46_aug2.mp4,video_annotations/Town06_sideswipe_night_46.json.gz,sideswipe,11.65,233,0.4028645833333333,0.649537037037037,0.3427083333333333,0.5925925925925926,0.4630208333333333,0.7064814814814815,Town06,night,46,332,16.6,1080,1920,147
videos/sideswipe/Town06_sideswipe_rain_01_aug2.mp4,video_annotations/Town06_sideswipe_rain_01.json.gz,sideswipe,14.75,295,0.3052083333333333,0.2388888888888889,0.2802083333333333,0.1981481481481481,0.3302083333333333,0.2796296296296296,Town06,rain,1,362,18.1,1080,1920,72
videos/sideswipe/Town06_sideswipe_rain_05_aug2.mp4,video_annotations/Town06_sideswipe_rain_05.json.gz,sideswipe,13.5,270,0.3921875,0.5287037037037037,0.3598958333333333,0.4648148148148148,0.4244791666666667,0.5925925925925926,Town06,rain,5,340,17.0,1080,1920,102
videos/sideswipe/Town06_sideswipe_rain_09_aug2.mp4,video_annotations/Town06_sideswipe_rain_09.json.gz,sideswipe,12.15,243,0.6463541666666667,0.5421296296296296,0.6135416666666667,0.4583333333333333,0.6791666666666667,0.6259259259259259,Town06,rain,9,308,15.4,1080,1920,144
videos/sideswipe/Town06_sideswipe_rain_12_aug2.mp4,video_annotations/Town06_sideswipe_rain_12.json.gz,sideswipe,14.05,281,0.4799479166666666,0.1069444444444444,0.4447916666666666,0.0435185185185185,0.5151041666666667,0.1703703703703703,Town06,rain,12,332,16.6,1080,1920,91
videos/sideswipe/Town06_sideswipe_rain_15_aug2.mp4,video_annotations/Town06_sideswipe_rain_15.json.gz,sideswipe,10.8,216,0.3276041666666666,0.4111111111111111,0.3109375,0.3712962962962963,0.3442708333333333,0.4509259259259259,Town06,rain,15,276,13.8,1080,1920,167
videos/sideswipe/Town06_sideswipe_rain_17_aug2.mp4,video_annotations/Town06_sideswipe_rain_17.json.gz,sideswipe,14.05,281,0.3140625,0.4814814814814814,0.2828125,0.437037037037037,0.3453125,0.5259259259259259,Town06,rain,17,328,16.4,1080,1920,90
videos/sideswipe/Town06_sideswipe_rain_20_aug2.mp4,video_annotations/Town06_sideswipe_rain_20.json.gz,sideswipe,14.65,293,0.4486979166666666,0.6236111111111111,0.3822916666666666,0.575,0.5151041666666667,0.6722222222222223,Town06,rain,20,349,17.45,1080,1920,94
videos/sideswipe/Town06_sideswipe_rain_22_aug2.mp4,video_annotations/Town06_sideswipe_rain_22.json.gz,sideswipe,10.0,200,0.6213541666666667,0.7481481481481481,0.5854166666666667,0.6694444444444444,0.6572916666666667,0.8268518518518518,Town06,rain,22,282,14.1,1080,1920,166
videos/sideswipe/Town06_sideswipe_rain_26_aug2.mp4,video_annotations/Town06_sideswipe_rain_26.json.gz,sideswipe,12.0,240,0.7065104166666667,0.6189814814814815,0.6828125,0.5824074074074074,0.7302083333333333,0.6555555555555556,Town06,rain,26,319,15.95,1080,1920,133
videos/sideswipe/Town06_sideswipe_rain_30_aug2.mp4,video_annotations/Town06_sideswipe_rain_30.json.gz,sideswipe,9.7,194,0.5166666666666667,0.3305555555555555,0.4973958333333333,0.3064814814814814,0.5359375,0.3546296296296296,Town06,rain,30,266,13.3,1080,1920,179
videos/sideswipe/Town06_sideswipe_rain_38_aug2.mp4,video_annotations/Town06_sideswipe_rain_38.json.gz,sideswipe,12.25,245,0.6356770833333333,0.774537037037037,0.6109375,0.7194444444444444,0.6604166666666667,0.8296296296296296,Town06,rain,38,283,14.15,1080,1920,145
videos/sideswipe/Town06_sideswipe_rain_40_aug2.mp4,video_annotations/Town06_sideswipe_rain_40.json.gz,sideswipe,12.75,255,0.7325520833333333,0.5699074074074074,0.7020833333333333,0.5370370370370371,0.7630208333333334,0.6027777777777777,Town06,rain,40,308,15.4,1080,1920,117
videos/sideswipe/Town06_sideswipe_rain_43_aug2.mp4,video_annotations/Town06_sideswipe_rain_43.json.gz,sideswipe,7.25,145,0.5200520833333333,0.3884259259259259,0.496875,0.3685185185185185,0.5432291666666667,0.4083333333333333,Town06,rain,43,196,9.8,1080,1920,228
videos/sideswipe/Town06_sideswipe_sunset_01_aug2.mp4,video_annotations/Town06_sideswipe_sunset_01.json.gz,sideswipe,7.55,151,0.303125,0.2555555555555555,0.2791666666666667,0.2074074074074074,0.3270833333333333,0.3037037037037037,Town06,sunset,1,220,11.0,1080,1920,221
videos/sideswipe/Town06_sideswipe_sunset_03_aug2.mp4,video_annotations/Town06_sideswipe_sunset_03.json.gz,sideswipe,10.2,204,0.3627604166666666,0.4041666666666667,0.3328125,0.3537037037037037,0.3927083333333333,0.4546296296296296,Town06,sunset,3,271,13.55,1080,1920,169
videos/sideswipe/Town06_sideswipe_sunset_05_aug2.mp4,video_annotations/Town06_sideswipe_sunset_05.json.gz,sideswipe,13.95,279,0.3955729166666666,0.5509259259259259,0.3661458333333333,0.4851851851851851,0.425,0.6166666666666667,Town06,sunset,5,355,17.75,1080,1920,90
videos/sideswipe/Town06_sideswipe_sunset_07_aug2.mp4,video_annotations/Town06_sideswipe_sunset_07.json.gz,sideswipe,7.9,158,0.5453125,0.9444444444444444,0.5119791666666667,0.8898148148148148,0.5786458333333333,0.999074074074074,Town06,sunset,7,198,9.9,1080,1920,216
videos/sideswipe/Town06_sideswipe_sunset_10_aug2.mp4,video_annotations/Town06_sideswipe_sunset_10.json.gz,sideswipe,10.6,212,0.6966145833333334,0.65,0.6583333333333333,0.5824074074074074,0.7348958333333333,0.7175925925925926,Town06,sunset,10,259,12.95,1080,1920,179
videos/sideswipe/Town06_sideswipe_sunset_13_aug2.mp4,video_annotations/Town06_sideswipe_sunset_13.json.gz,sideswipe,10.4,208,0.5403645833333334,0.4875,0.5135416666666667,0.4555555555555555,0.5671875,0.5194444444444445,Town06,sunset,13,247,12.35,1080,1920,166
videos/sideswipe/Town06_sideswipe_sunset_17_aug2.mp4,video_annotations/Town06_sideswipe_sunset_17.json.gz,sideswipe,10.9,218,0.2859375,0.4546296296296296,0.2489583333333333,0.4175925925925925,0.3229166666666667,0.4916666666666666,Town06,sunset,17,292,14.6,1080,1920,154
videos/sideswipe/Town06_sideswipe_sunset_19_aug2.mp4,video_annotations/Town06_sideswipe_sunset_19.json.gz,sideswipe,12.35,247,0.39375,0.4986111111111111,0.3458333333333333,0.4324074074074074,0.4416666666666666,0.5648148148148148,Town06,sunset,19,333,16.65,1080,1920,123
videos/sideswipe/Town06_sideswipe_sunset_21_aug2.mp4,video_annotations/Town06_sideswipe_sunset_21.json.gz,sideswipe,13.5,270,0.528125,0.6666666666666666,0.49375,0.6055555555555555,0.5625,0.7277777777777777,Town06,sunset,21,321,16.05,1080,1920,114
videos/sideswipe/Town06_sideswipe_sunset_23_aug2.mp4,video_annotations/Town06_sideswipe_sunset_23.json.gz,sideswipe,13.65,273,0.6091145833333333,0.6259259259259259,0.5802083333333333,0.5657407407407408,0.6380208333333334,0.6861111111111111,Town06,sunset,23,329,16.45,1080,1920,108
videos/sideswipe/Town06_sideswipe_sunset_27_aug2.mp4,video_annotations/Town06_sideswipe_sunset_27.json.gz,sideswipe,13.3,266,0.6903645833333333,0.2712962962962963,0.6598958333333333,0.2388888888888889,0.7208333333333333,0.3037037037037037,Town06,sunset,27,338,16.9,1080,1920,101
videos/sideswipe/Town06_sideswipe_sunset_30_aug2.mp4,video_annotations/Town06_sideswipe_sunset_30.json.gz,sideswipe,15.2,304,0.5403645833333334,0.3199074074074074,0.5260416666666666,0.2888888888888888,0.5546875,0.3509259259259259,Town06,sunset,30,357,17.85,1080,1920,80
videos/sideswipe/Town06_sideswipe_sunset_32_aug2.mp4,video_annotations/Town06_sideswipe_sunset_32.json.gz,sideswipe,17.65,353,0.30546875,0.6347222222222222,0.2744791666666666,0.5833333333333334,0.3364583333333333,0.6861111111111111,Town06,sunset,32,397,19.85,1080,1920,34
videos/sideswipe/Town06_sideswipe_sunset_34_aug2.mp4,video_annotations/Town06_sideswipe_sunset_34.json.gz,sideswipe,12.7,254,0.42109375,0.7444444444444445,0.378125,0.7064814814814815,0.4640625,0.7824074074074074,Town06,sunset,34,319,15.95,1080,1920,122
videos/sideswipe/Town06_sideswipe_sunset_37_aug2.mp4,video_annotations/Town06_sideswipe_sunset_37.json.gz,sideswipe,15.1,302,0.4359375,0.5722222222222222,0.409375,0.5111111111111111,0.4625,0.6333333333333333,Town06,sunset,37,354,17.7,1080,1920,71
videos/sideswipe/Town06_sideswipe_sunset_39_aug2.mp4,video_annotations/Town06_sideswipe_sunset_39.json.gz,sideswipe,11.35,227,0.51328125,0.625462962962963,0.4822916666666667,0.5935185185185186,0.5442708333333334,0.6574074074074074,Town06,sunset,39,290,14.5,1080,1920,147
videos/sideswipe/Town06_sideswipe_sunset_42_aug2.mp4,video_annotations/Town06_sideswipe_sunset_42.json.gz,sideswipe,13.65,273,0.603125,0.1444444444444444,0.571875,0.1231481481481481,0.634375,0.1657407407407407,Town06,sunset,42,324,16.2,1080,1920,99
videos/sideswipe/Town06_sideswipe_sunset_44_aug2.mp4,video_annotations/Town06_sideswipe_sunset_44.json.gz,sideswipe,12.1,242,0.3072916666666667,0.2291666666666666,0.2916666666666667,0.2092592592592592,0.3229166666666667,0.2490740740740741,Town06,sunset,44,300,15.0,1080,1920,140
videos/sideswipe/Town06_sideswipe_sunset_47_aug2.mp4,video_annotations/Town06_sideswipe_sunset_47.json.gz,sideswipe,9.7,194,0.5940104166666667,0.3726851851851852,0.5625,0.3416666666666667,0.6255208333333333,0.4037037037037037,Town06,sunset,47,261,13.05,1080,1920,174
videos/sideswipe/Town06_sideswipe_wet_01_aug2.mp4,video_annotations/Town06_sideswipe_wet_01.json.gz,sideswipe,16.45,329,0.29140625,0.2731481481481481,0.2713541666666667,0.2129629629629629,0.3114583333333333,0.3333333333333333,Town06,wet,1,381,19.05,1080,1920,48
videos/sideswipe/Town06_sideswipe_wet_08_aug2.mp4,video_annotations/Town06_sideswipe_wet_08.json.gz,sideswipe,11.25,225,0.5591145833333333,0.4212962962962963,0.5234375,0.3435185185185185,0.5947916666666667,0.499074074074074,Town06,wet,8,300,15.0,1080,1920,143
videos/sideswipe/Town06_sideswipe_wet_10_aug2.mp4,video_annotations/Town06_sideswipe_wet_10.json.gz,sideswipe,16.45,329,0.68671875,0.5875,0.6494791666666667,0.5203703703703704,0.7239583333333334,0.6546296296296297,Town06,wet,10,381,19.05,1080,1920,48
videos/sideswipe/Town06_sideswipe_wet_12_aug2.mp4,video_annotations/Town06_sideswipe_wet_12.json.gz,sideswipe,10.15,203,0.5122395833333333,0.1462962962962962,0.4796875,0.1166666666666666,0.5447916666666667,0.1759259259259259,Town06,wet,12,261,13.05,1080,1920,173
videos/sideswipe/Town06_sideswipe_wet_15_aug2.mp4,video_annotations/Town06_sideswipe_wet_15.json.gz,sideswipe,12.9,258,0.34765625,0.3699074074074074,0.3255208333333333,0.3324074074074074,0.3697916666666667,0.4074074074074074,Town06,wet,15,308,15.4,1080,1920,115
videos/sideswipe/Town06_sideswipe_wet_18_aug2.mp4,video_annotations/Town06_sideswipe_wet_18.json.gz,sideswipe,10.45,209,0.4067708333333333,0.2662037037037037,0.3817708333333333,0.2074074074074074,0.4317708333333333,0.325,Town06,wet,18,245,12.25,1080,1920,167
videos/sideswipe/Town06_sideswipe_wet_21_aug2.mp4,video_annotations/Town06_sideswipe_wet_21.json.gz,sideswipe,11.5,230,0.5309895833333333,0.7157407407407408,0.5026041666666666,0.6527777777777778,0.559375,0.7787037037037037,Town06,wet,21,293,14.65,1080,1920,140
videos/sideswipe/Town06_sideswipe_wet_25_aug2.mp4,video_annotations/Town06_sideswipe_wet_25.json.gz,sideswipe,16.95,339,0.64921875,0.5842592592592593,0.6265625,0.537962962962963,0.671875,0.6305555555555555,Town06,wet,25,408,20.4,1080,1920,34
videos/sideswipe/Town06_sideswipe_wet_27_aug2.mp4,video_annotations/Town06_sideswipe_wet_27.json.gz,sideswipe,10.35,207,0.7080729166666667,0.212037037037037,0.6744791666666666,0.1833333333333333,0.7416666666666667,0.2407407407407407,Town06,wet,27,273,13.65,1080,1920,165
videos/sideswipe/Town06_sideswipe_wet_34_aug2.mp4,video_annotations/Town06_sideswipe_wet_34.json.gz,sideswipe,10.45,209,0.4317708333333333,0.763425925925926,0.3901041666666666,0.7268518518518519,0.4734375,0.8,Town06,wet,34,279,13.95,1080,1920,170
videos/sideswipe/Town06_sideswipe_wet_36_aug2.mp4,video_annotations/Town06_sideswipe_wet_36.json.gz,sideswipe,15.15,303,0.3692708333333333,0.4814814814814814,0.3270833333333333,0.4324074074074074,0.4114583333333333,0.5305555555555556,Town06,wet,36,355,17.75,1080,1920,88
videos/sideswipe/Town06_sideswipe_wet_40_aug2.mp4,video_annotations/Town06_sideswipe_wet_40.json.gz,sideswipe,11.25,225,0.7231770833333333,0.5888888888888889,0.6885416666666667,0.5611111111111111,0.7578125,0.6166666666666667,Town06,wet,40,275,13.75,1080,1920,146
videos/sideswipe/Town06_sideswipe_wet_43_aug2.mp4,video_annotations/Town06_sideswipe_wet_43.json.gz,sideswipe,14.9,298,0.5338541666666666,0.4013888888888889,0.5088541666666667,0.3805555555555555,0.5588541666666667,0.4222222222222222,Town06,wet,43,342,17.1,1080,1920,77
videos/sideswipe/Town06_sideswipe_wet_45_aug2.mp4,video_annotations/Town06_sideswipe_wet_45.json.gz,sideswipe,9.55,191,0.4697916666666666,0.3481481481481481,0.4484375,0.3101851851851852,0.4911458333333333,0.3861111111111111,Town06,wet,45,248,12.4,1080,1920,196
videos/sideswipe/Town06_sideswipe_wet_47_aug2.mp4,video_annotations/Town06_sideswipe_wet_47.json.gz,sideswipe,9.75,195,0.578125,0.3782407407407407,0.5473958333333333,0.3361111111111111,0.6088541666666667,0.4203703703703704,Town06,wet,47,240,12.0,1080,1920,180
videos/t-bone/Town03_t-bone_clear_01_aug2.mp4,video_annotations/Town03_t-bone_clear_01.json.gz,t-bone,6.15,123,0.5822916666666667,0.4462962962962963,0.55,0.4037037037037037,0.6145833333333334,0.4888888888888889,Town03,clear,1,329,16.45,1080,1920,51
videos/t-bone/Town03_t-bone_clear_03_aug2.mp4,video_annotations/Town03_t-bone_clear_03.json.gz,t-bone,5.6,112,0.4768229166666666,0.4138888888888888,0.4401041666666667,0.3731481481481482,0.5135416666666667,0.4546296296296296,Town03,clear,3,397,19.85,1080,1920,66
videos/t-bone/Town03_t-bone_clear_05_aug2.mp4,video_annotations/Town03_t-bone_clear_05.json.gz,t-bone,5.9,118,0.4559895833333333,0.3962962962962963,0.4255208333333333,0.3546296296296296,0.4864583333333333,0.4379629629629629,Town03,clear,5,427,21.35,1080,1920,49
videos/t-bone/Town03_t-bone_clear_07_aug2.mp4,video_annotations/Town03_t-bone_clear_07.json.gz,t-bone,4.8,96,0.2078125,0.4314814814814814,0.1635416666666666,0.3527777777777778,0.2520833333333333,0.5101851851851852,Town03,clear,7,435,21.75,1080,1920,71
videos/t-bone/Town03_t-bone_clear_10_aug2.mp4,video_annotations/Town03_t-bone_clear_10.json.gz,t-bone,5.85,117,0.4356770833333333,0.6842592592592592,0.3817708333333333,0.612037037037037,0.4895833333333333,0.7564814814814815,Town03,clear,10,289,14.45,1080,1920,57
videos/t-bone/Town03_t-bone_clear_13_aug2.mp4,video_annotations/Town03_t-bone_clear_13.json.gz,t-bone,2.35,47,0.7041666666666667,0.9069444444444444,0.6572916666666667,0.8268518518518518,0.7510416666666667,0.987037037037037,Town03,clear,13,300,15.0,1080,1920,132
videos/t-bone/Town03_t-bone_clear_15_aug2.mp4,video_annotations/Town03_t-bone_clear_15.json.gz,t-bone,6.5,130,0.7638020833333333,0.2504629629629629,0.7291666666666666,0.1787037037037037,0.7984375,0.3222222222222222,Town03,clear,15,445,22.25,1080,1920,43
videos/t-bone/Town03_t-bone_clear_17_aug2.mp4,video_annotations/Town03_t-bone_clear_17.json.gz,t-bone,5.65,113,0.60078125,0.3337962962962963,0.5739583333333333,0.2935185185185185,0.6276041666666666,0.374074074074074,Town03,clear,17,409,20.45,1080,1920,54
videos/t-bone/Town03_t-bone_clear_19_aug2.mp4,video_annotations/Town03_t-bone_clear_19.json.gz,t-bone,6.55,131,0.5296875,0.0421296296296296,0.4932291666666666,0.0055555555555555,0.5661458333333333,0.0787037037037037,Town03,clear,19,486,24.3,1080,1920,44
videos/t-bone/Town03_t-bone_clear_21_aug2.mp4,video_annotations/Town03_t-bone_clear_21.json.gz,t-bone,4.55,91,0.3309895833333333,0.4189814814814814,0.2854166666666666,0.3546296296296296,0.3765625,0.4833333333333333,Town03,clear,21,289,14.45,1080,1920,72
videos/t-bone/Town03_t-bone_clear_23_aug2.mp4,video_annotations/Town03_t-bone_clear_23.json.gz,t-bone,5.05,101,0.140625,0.5273148148148148,0.0505208333333333,0.4231481481481481,0.2307291666666666,0.6314814814814815,Town03,clear,23,396,19.8,1080,1920,75
videos/t-bone/Town03_t-bone_clear_26_aug2.mp4,video_annotations/Town03_t-bone_clear_26.json.gz,t-bone,5.7,114,0.6598958333333333,0.9328703703703703,0.5984375,0.8666666666666667,0.7213541666666666,0.999074074074074,Town03,clear,26,397,19.85,1080,1920,101
videos/t-bone/Town03_t-bone_clear_28_aug2.mp4,video_annotations/Town03_t-bone_clear_28.json.gz,t-bone,6.25,125,0.6901041666666666,0.8134259259259259,0.6385416666666667,0.7287037037037037,0.7416666666666667,0.8981481481481481,Town03,clear,28,392,19.6,1080,1920,48
videos/t-bone/Town03_t-bone_clear_33_aug2.mp4,video_annotations/Town03_t-bone_clear_33.json.gz,t-bone,4.15,83,0.46953125,0.4314814814814814,0.4411458333333333,0.4083333333333333,0.4979166666666667,0.4546296296296296,Town03,clear,33,362,18.1,1080,1920,90
videos/t-bone/Town03_t-bone_clear_35_aug2.mp4,video_annotations/Town03_t-bone_clear_35.json.gz,t-bone,6.35,127,0.4533854166666666,0.2430555555555555,0.4140625,0.1925925925925926,0.4927083333333333,0.2935185185185185,Town03,clear,35,423,21.15,1080,1920,49
videos/t-bone/Town03_t-bone_clear_37_aug2.mp4,video_annotations/Town03_t-bone_clear_37.json.gz,t-bone,7.35,147,0.1690104166666666,0.3379629629629629,0.1307291666666666,0.2787037037037037,0.2072916666666666,0.3972222222222222,Town03,clear,37,446,22.3,1080,1920,40
videos/t-bone/Town03_t-bone_clear_41_aug2.mp4,video_annotations/Town03_t-bone_clear_41.json.gz,t-bone,2.5,50,0.7825520833333334,0.7620370370370371,0.734375,0.687037037037037,0.8307291666666666,0.837037037037037,Town03,clear,41,343,17.15,1080,1920,123
